nurse_id,role,date,day_index,shift_type,hours,premium_pct,cost_dkk
N027,SoSu,2025-10-25,27,Day,8.0,47.0,1867.488
N029,RN,2025-10-25,27,Day,8.0,47.0,1901.5919999999999
N001,SoSu,2025-10-25,27,Evening,8.0,47.0,1710.6096
N006,RN,2025-10-25,27,Evening,8.0,47.0,1977.6791999999998
N014,RN,2025-10-25,27,Evening,8.0,47.0,2006.6088
N016,RN,2025-10-25,27,Evening,8.0,47.0,1945.104
N024,SoSu,2025-10-25,27,Evening,8.0,47.0,1667.0975999999998
N009,SoSu,2025-10-25,27,Night,8.0,47.0,1766.8224
N011,RN,2025-10-25,27,Night,8.0,47.0,2028.3647999999998
N020,RN,2025-10-25,27,Night,8.0,47.0,2017.5456
N004,SoSu,2025-10-26,28,Day,8.0,47.0,1613.3544
N005,SoSu,2025-10-26,28,Day,8.0,47.0,1633.2287999999999
N007,RN,2025-10-26,28,Day,8.0,47.0,1937.8128
N015,RN,2025-10-26,28,Day,8.0,47.0,1948.7496
N017,RN,2025-10-26,28,Day,8.0,47.0,1966.86
N022,RN,2025-10-26,28,Day,8.0,47.0,1916.0568
N027,SoSu,2025-10-26,28,Day,8.0,47.0,1867.488
N029,RN,2025-10-26,28,Day,8.0,47.0,1901.5919999999999
N001,SoSu,2025-10-26,28,Evening,8.0,47.0,1710.6096
N006,RN,2025-10-26,28,Evening,8.0,47.0,1977.6791999999998
N014,RN,2025-10-26,28,Evening,8.0,47.0,2006.6088
N016,RN,2025-10-26,28,Evening,8.0,47.0,1945.104
N024,SoSu,2025-10-26,28,Evening,8.0,47.0,1667.0975999999998
N003,RN,2025-10-26,28,Night,8.0,47.0,2017.5456
N009,SoSu,2025-10-26,28,Night,8.0,47.0,1766.8224
N020,RN,2025-10-26,28,Night,8.0,47.0,2017.5456
N008,RN,2025-10-27,29,Day,8.0,0.0,1533.76
N010,RN,2025-10-27,29,Day,8.0,0.0,1600.4
N011,RN,2025-10-27,29,Day,8.0,0.0,1379.84
N018,RN,2025-10-27,29,Day,8.0,0.0,1397.12
N019,RN,2025-10-27,29,Day,8.0,0.0,1537.28
N023,RN,2025-10-27,29,Day,8.0,0.0,1451.28
N026,RN,2025-10-27,29,Day,8.0,0.0,1632.0
N027,SoSu,2025-10-27,29,Day,8.0,0.0,1270.4
N005,SoSu,2025-10-27,29,Evening,8.0,20.0,1333.2479999999998
N014,RN,2025-10-27,29,Evening,8.0,20.0,1638.048
N016,RN,2025-10-27,29,Evening,8.0,20.0,1587.84
N017,RN,2025-10-27,29,Evening,8.0,20.0,1605.6
N024,SoSu,2025-10-27,29,Evening,8.0,20.0,1360.896
N004,SoSu,2025-10-27,29,Night,8.0,32.8125,1457.64375
N021,RN,2025-10-27,29,Night,8.0,32.8125,1962.54375
N022,RN,2025-10-27,29,Night,8.0,32.8125,1731.1312500000001
N008,RN,2025-10-28,30,Day,8.0,0.0,1533.76
N009,SoSu,2025-10-28,30,Day,8.0,0.0,1201.92
N010,RN,2025-10-28,30,Day,8.0,0.0,1600.4
N011,RN,2025-10-28,30,Day,8.0,0.0,1379.84
N013,RN,2025-10-28,30,Day,8.0,0.0,1558.32
N018,RN,2025-10-28,30,Day,8.0,0.0,1397.12
N023,RN,2025-10-28,30,Day,8.0,0.0,1451.28
N030,RN,2025-10-28,30,Day,8.0,0.0,1461.2
N001,SoSu,2025-10-28,30,Evening,8.0,20.0,1396.416
N003,RN,2025-10-28,30,Evening,8.0,20.0,1646.9759999999999
N017,RN,2025-10-28,30,Evening,8.0,20.0,1605.6
N020,RN,2025-10-28,30,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-10-28,30,Evening,8.0,20.0,1360.896
N004,SoSu,2025-10-28,30,Night,8.0,32.8125,1457.64375
N016,RN,2025-10-28,30,Night,8.0,32.8125,1757.375
N019,RN,2025-10-28,30,Night,8.0,32.8125,2041.7
N002,RN,2025-10-29,31,Day,8.0,0.0,1436.56
N008,RN,2025-10-29,31,Day,8.0,0.0,1533.76
N009,SoSu,2025-10-29,31,Day,8.0,0.0,1201.92
N012,RN,2025-10-29,31,Day,8.0,0.0,1397.12
N018,RN,2025-10-29,31,Day,8.0,0.0,1397.12
N026,RN,2025-10-29,31,Day,8.0,0.0,1632.0
N027,SoSu,2025-10-29,31,Day,8.0,0.0,1270.4
N030,RN,2025-10-29,31,Day,8.0,0.0,1461.2
N003,RN,2025-10-29,31,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-10-29,31,Evening,8.0,20.0,1333.2479999999998
N017,RN,2025-10-29,31,Evening,8.0,20.0,1605.6
N022,RN,2025-10-29,31,Evening,8.0,20.0,1564.128
N024,SoSu,2025-10-29,31,Evening,8.0,20.0,1360.896
N001,SoSu,2025-10-29,31,Night,8.0,32.8125,1545.5125
N016,RN,2025-10-29,31,Night,8.0,32.8125,1757.375
N019,RN,2025-10-29,31,Night,8.0,32.8125,2041.7
N002,RN,2025-10-30,32,Day,8.0,0.0,1436.56
N008,RN,2025-10-30,32,Day,8.0,0.0,1533.76
N011,RN,2025-10-30,32,Day,8.0,0.0,1379.84
N023,RN,2025-10-30,32,Day,8.0,0.0,1451.28
N025,RN,2025-10-30,32,Day,8.0,0.0,1463.6
N026,RN,2025-10-30,32,Day,8.0,0.0,1632.0
N027,SoSu,2025-10-30,32,Day,8.0,0.0,1270.4
N030,RN,2025-10-30,32,Day,8.0,0.0,1461.2
N003,RN,2025-10-30,32,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-10-30,32,Evening,8.0,20.0,1333.2479999999998
N020,RN,2025-10-30,32,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-10-30,32,Evening,8.0,20.0,1564.128
N024,SoSu,2025-10-30,32,Evening,8.0,20.0,1360.896
N004,SoSu,2025-10-30,32,Night,8.0,32.8125,1457.64375
N017,RN,2025-10-30,32,Night,8.0,32.8125,1777.03125
N029,RN,2025-10-30,32,Night,8.0,32.8125,1718.0624999999998
N002,RN,2025-10-31,33,Day,8.0,0.0,1436.56
N008,RN,2025-10-31,33,Day,8.0,0.0,1533.76
N011,RN,2025-10-31,33,Day,8.0,0.0,1379.84
N013,RN,2025-10-31,33,Day,8.0,0.0,1558.32
N021,RN,2025-10-31,33,Day,8.0,0.0,1477.68
N026,RN,2025-10-31,33,Day,8.0,0.0,1632.0
N027,SoSu,2025-10-31,33,Day,8.0,0.0,1270.4
N030,RN,2025-10-31,33,Day,8.0,0.0,1461.2
N001,SoSu,2025-10-31,33,Evening,8.0,20.0,1396.416
N003,RN,2025-10-31,33,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-10-31,33,Evening,8.0,20.0,1333.2479999999998
N007,RN,2025-10-31,33,Evening,8.0,20.0,1581.888
N016,RN,2025-10-31,33,Evening,8.0,20.0,1587.84
N009,SoSu,2025-10-31,33,Night,8.0,32.8125,1596.3000000000002
N010,RN,2025-10-31,33,Night,8.0,32.8125,2125.53125
N019,RN,2025-10-31,33,Night,8.0,32.8125,2041.7
N004,SoSu,2025-11-01,34,Day,8.0,47.0,1613.3544
N011,RN,2025-11-01,34,Day,8.0,47.0,2028.3647999999998
N014,RN,2025-11-01,34,Day,8.0,47.0,2006.6088
N015,RN,2025-11-01,34,Day,8.0,47.0,1948.7496
N017,RN,2025-11-01,34,Day,8.0,47.0,1966.86
N020,RN,2025-11-01,34,Day,8.0,47.0,2017.5456
N022,RN,2025-11-01,34,Day,8.0,47.0,1916.0568
N024,SoSu,2025-11-01,34,Day,8.0,47.0,1667.0975999999998
N001,SoSu,2025-11-01,34,Evening,8.0,47.0,1710.6096
N003,RN,2025-11-01,34,Evening,8.0,47.0,2017.5456
N005,SoSu,2025-11-01,34,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-11-01,34,Evening,8.0,47.0,1937.8128
N016,RN,2025-11-01,34,Evening,8.0,47.0,1945.104
N012,RN,2025-11-01,34,Night,8.0,47.0,2053.7664
N018,RN,2025-11-01,34,Night,8.0,47.0,2053.7664
N029,RN,2025-11-01,34,Night,8.0,47.0,1901.5919999999999
N004,SoSu,2025-11-02,35,Day,8.0,47.0,1613.3544
N006,RN,2025-11-02,35,Day,8.0,47.0,1977.6791999999998
N009,SoSu,2025-11-02,35,Day,8.0,47.0,1766.8224
N014,RN,2025-11-02,35,Day,8.0,47.0,2006.6088
N015,RN,2025-11-02,35,Day,8.0,47.0,1948.7496
N017,RN,2025-11-02,35,Day,8.0,47.0,1966.86
N022,RN,2025-11-02,35,Day,8.0,47.0,1916.0568
N024,SoSu,2025-11-02,35,Day,8.0,47.0,1667.0975999999998
N001,SoSu,2025-11-02,35,Evening,8.0,47.0,1710.6096
N005,SoSu,2025-11-02,35,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-11-02,35,Evening,8.0,47.0,1937.8128
N016,RN,2025-11-02,35,Evening,8.0,47.0,1945.104
N020,RN,2025-11-02,35,Evening,8.0,47.0,2017.5456
N003,RN,2025-11-02,35,Night,8.0,47.0,2017.5456
N027,SoSu,2025-11-02,35,Night,8.0,47.0,1867.488
N029,RN,2025-11-02,35,Night,8.0,47.0,1901.5919999999999
N008,RN,2025-11-03,36,Day,8.0,0.0,1533.76
N009,SoSu,2025-11-03,36,Day,8.0,0.0,1201.92
N010,RN,2025-11-03,36,Day,8.0,0.0,1600.4
N011,RN,2025-11-03,36,Day,8.0,0.0,1379.84
N018,RN,2025-11-03,36,Day,8.0,0.0,1397.12
N019,RN,2025-11-03,36,Day,8.0,0.0,1537.28
N021,RN,2025-11-03,36,Day,8.0,0.0,1477.68
N026,RN,2025-11-03,36,Day,8.0,0.0,1632.0
N001,SoSu,2025-11-03,36,Evening,8.0,20.0,1396.416
N005,SoSu,2025-11-03,36,Evening,8.0,20.0,1333.2479999999998
N016,RN,2025-11-03,36,Evening,8.0,20.0,1587.84
N020,RN,2025-11-03,36,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-11-03,36,Evening,8.0,20.0,1564.128
N004,SoSu,2025-11-03,36,Night,8.0,32.8125,1457.64375
N017,RN,2025-11-03,36,Night,8.0,32.8125,1777.03125
N030,RN,2025-11-03,36,Night,8.0,32.8125,1940.65625
N002,RN,2025-11-04,37,Day,8.0,0.0,1436.56
N011,RN,2025-11-04,37,Day,8.0,0.0,1379.84
N018,RN,2025-11-04,37,Day,8.0,0.0,1397.12
N019,RN,2025-11-04,37,Day,8.0,0.0,1537.28
N023,RN,2025-11-04,37,Day,8.0,0.0,1451.28
N025,RN,2025-11-04,37,Day,8.0,0.0,1463.6
N026,RN,2025-11-04,37,Day,8.0,0.0,1632.0
N027,SoSu,2025-11-04,37,Day,8.0,0.0,1270.4
N001,SoSu,2025-11-04,37,Evening,8.0,20.0,1396.416
N009,SoSu,2025-11-04,37,Evening,8.0,20.0,1442.304
N014,RN,2025-11-04,37,Evening,8.0,20.0,1638.048
N016,RN,2025-11-04,37,Evening,8.0,20.0,1587.84
N020,RN,2025-11-04,37,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-11-04,37,Night,8.0,32.8125,1475.6
N017,RN,2025-11-04,37,Night,8.0,32.8125,1777.03125
N022,RN,2025-11-04,37,Night,8.0,32.8125,1731.1312500000001
N008,RN,2025-11-05,38,Day,8.0,0.0,1533.76
N010,RN,2025-11-05,38,Day,8.0,0.0,1600.4
N011,RN,2025-11-05,38,Day,8.0,0.0,1379.84
N012,RN,2025-11-05,38,Day,8.0,0.0,1397.12
N019,RN,2025-11-05,38,Day,8.0,0.0,1537.28
N021,RN,2025-11-05,38,Day,8.0,0.0,1477.68
N026,RN,2025-11-05,38,Day,8.0,0.0,1632.0
N027,SoSu,2025-11-05,38,Day,8.0,0.0,1270.4
N001,SoSu,2025-11-05,38,Evening,8.0,20.0,1396.416
N003,RN,2025-11-05,38,Evening,8.0,20.0,1646.9759999999999
N016,RN,2025-11-05,38,Evening,8.0,20.0,1587.84
N020,RN,2025-11-05,38,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-11-05,38,Evening,8.0,20.0,1360.896
N009,SoSu,2025-11-05,38,Night,8.0,32.8125,1596.3000000000002
N022,RN,2025-11-05,38,Night,8.0,32.8125,1731.1312500000001
N030,RN,2025-11-05,38,Night,8.0,32.8125,1940.65625
N011,RN,2025-11-06,39,Day,8.0,0.0,1379.84
N012,RN,2025-11-06,39,Day,8.0,0.0,1397.12
N013,RN,2025-11-06,39,Day,8.0,0.0,1558.32
N018,RN,2025-11-06,39,Day,8.0,0.0,1397.12
N019,RN,2025-11-06,39,Day,8.0,0.0,1537.28
N021,RN,2025-11-06,39,Day,8.0,0.0,1477.68
N026,RN,2025-11-06,39,Day,8.0,0.0,1632.0
N028,RN,2025-11-06,39,Day,8.0,0.0,1458.72
N005,SoSu,2025-11-06,39,Evening,8.0,20.0,1333.2479999999998
N014,RN,2025-11-06,39,Evening,8.0,20.0,1638.048
N016,RN,2025-11-06,39,Evening,8.0,20.0,1587.84
N017,RN,2025-11-06,39,Evening,8.0,20.0,1605.6
N024,SoSu,2025-11-06,39,Evening,8.0,20.0,1360.896
N009,SoSu,2025-11-06,39,Night,8.0,32.8125,1596.3000000000002
N010,RN,2025-11-06,39,Night,8.0,32.8125,2125.53125
N030,RN,2025-11-06,39,Night,8.0,32.8125,1940.65625
N002,RN,2025-11-07,40,Day,8.0,0.0,1436.56
N008,RN,2025-11-07,40,Day,8.0,0.0,1533.76
N011,RN,2025-11-07,40,Day,8.0,0.0,1379.84
N012,RN,2025-11-07,40,Day,8.0,0.0,1397.12
N019,RN,2025-11-07,40,Day,8.0,0.0,1537.28
N021,RN,2025-11-07,40,Day,8.0,0.0,1477.68
N023,RN,2025-11-07,40,Day,8.0,0.0,1451.28
N026,RN,2025-11-07,40,Day,8.0,0.0,1632.0
N001,SoSu,2025-11-07,40,Evening,8.0,20.0,1396.416
N003,RN,2025-11-07,40,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-11-07,40,Evening,8.0,20.0,1333.2479999999998
N020,RN,2025-11-07,40,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-11-07,40,Evening,8.0,20.0,1564.128
N013,RN,2025-11-07,40,Night,8.0,32.8125,2069.6437499999997
N027,SoSu,2025-11-07,40,Night,8.0,32.8125,1687.2500000000002
N030,RN,2025-11-07,40,Night,8.0,32.8125,1940.65625
N004,SoSu,2025-11-08,41,Day,8.0,47.0,1613.3544
N009,SoSu,2025-11-08,41,Day,8.0,47.0,1766.8224
N014,RN,2025-11-08,41,Day,8.0,47.0,2006.6088
N015,RN,2025-11-08,41,Day,8.0,47.0,1948.7496
N016,RN,2025-11-08,41,Day,8.0,47.0,1945.104
N017,RN,2025-11-08,41,Day,8.0,47.0,1966.86
N024,SoSu,2025-11-08,41,Day,8.0,47.0,1667.0975999999998
N029,RN,2025-11-08,41,Day,8.0,47.0,1901.5919999999999
N001,SoSu,2025-11-08,41,Evening,8.0,47.0,1710.6096
N005,SoSu,2025-11-08,41,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-11-08,41,Evening,8.0,47.0,1937.8128
N020,RN,2025-11-08,41,Evening,8.0,47.0,2017.5456
N022,RN,2025-11-08,41,Evening,8.0,47.0,1916.0568
N003,RN,2025-11-08,41,Night,8.0,47.0,2017.5456
N011,RN,2025-11-08,41,Night,8.0,47.0,2028.3647999999998
N027,SoSu,2025-11-08,41,Night,8.0,47.0,1867.488
N004,SoSu,2025-11-09,42,Day,8.0,47.0,1613.3544
N006,RN,2025-11-09,42,Day,8.0,47.0,1977.6791999999998
N009,SoSu,2025-11-09,42,Day,8.0,47.0,1766.8224
N015,RN,2025-11-09,42,Day,8.0,47.0,1948.7496
N016,RN,2025-11-09,42,Day,8.0,47.0,1945.104
N017,RN,2025-11-09,42,Day,8.0,47.0,1966.86
N024,SoSu,2025-11-09,42,Day,8.0,47.0,1667.0975999999998
N029,RN,2025-11-09,42,Day,8.0,47.0,1901.5919999999999
N001,SoSu,2025-11-09,42,Evening,8.0,47.0,1710.6096
N005,SoSu,2025-11-09,42,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-11-09,42,Evening,8.0,47.0,1937.8128
N014,RN,2025-11-09,42,Evening,8.0,47.0,2006.6088
N022,RN,2025-11-09,42,Evening,8.0,47.0,1916.0568
N003,RN,2025-11-09,42,Night,8.0,47.0,2017.5456
N020,RN,2025-11-09,42,Night,8.0,47.0,2017.5456
N027,SoSu,2025-11-09,42,Night,8.0,47.0,1867.488
N008,RN,2025-11-10,43,Day,8.0,0.0,1533.76
N011,RN,2025-11-10,43,Day,8.0,0.0,1379.84
N012,RN,2025-11-10,43,Day,8.0,0.0,1397.12
N018,RN,2025-11-10,43,Day,8.0,0.0,1397.12
N019,RN,2025-11-10,43,Day,8.0,0.0,1537.28
N025,RN,2025-11-10,43,Day,8.0,0.0,1463.6
N026,RN,2025-11-10,43,Day,8.0,0.0,1632.0
N030,RN,2025-11-10,43,Day,8.0,0.0,1461.2
N007,RN,2025-11-10,43,Evening,8.0,20.0,1581.888
N009,SoSu,2025-11-10,43,Evening,8.0,20.0,1442.304
N014,RN,2025-11-10,43,Evening,8.0,20.0,1638.048
N022,RN,2025-11-10,43,Evening,8.0,20.0,1564.128
N024,SoSu,2025-11-10,43,Evening,8.0,20.0,1360.896
N001,SoSu,2025-11-10,43,Night,8.0,32.8125,1545.5125
N021,RN,2025-11-10,43,Night,8.0,32.8125,1962.54375
N029,RN,2025-11-10,43,Night,8.0,32.8125,1718.0624999999998
N010,RN,2025-11-11,44,Day,8.0,0.0,1600.4
N012,RN,2025-11-11,44,Day,8.0,0.0,1397.12
N013,RN,2025-11-11,44,Day,8.0,0.0,1558.32
N019,RN,2025-11-11,44,Day,8.0,0.0,1537.28
N023,RN,2025-11-11,44,Day,8.0,0.0,1451.28
N026,RN,2025-11-11,44,Day,8.0,0.0,1632.0
N027,SoSu,2025-11-11,44,Day,8.0,0.0,1270.4
N030,RN,2025-11-11,44,Day,8.0,0.0,1461.2
N005,SoSu,2025-11-11,44,Evening,8.0,20.0,1333.2479999999998
N009,SoSu,2025-11-11,44,Evening,8.0,20.0,1442.304
N016,RN,2025-11-11,44,Evening,8.0,20.0,1587.84
N017,RN,2025-11-11,44,Evening,8.0,20.0,1605.6
N020,RN,2025-11-11,44,Evening,8.0,20.0,1646.9759999999999
N004,SoSu,2025-11-11,44,Night,8.0,32.8125,1457.64375
N022,RN,2025-11-11,44,Night,8.0,32.8125,1731.1312500000001
N028,RN,2025-11-11,44,Night,8.0,32.8125,1937.3625
N002,RN,2025-11-12,45,Day,8.0,0.0,1436.56
N008,RN,2025-11-12,45,Day,8.0,0.0,1533.76
N011,RN,2025-11-12,45,Day,8.0,0.0,1379.84
N012,RN,2025-11-12,45,Day,8.0,0.0,1397.12
N013,RN,2025-11-12,45,Day,8.0,0.0,1558.32
N018,RN,2025-11-12,45,Day,8.0,0.0,1397.12
N025,RN,2025-11-12,45,Day,8.0,0.0,1463.6
N030,RN,2025-11-12,45,Day,8.0,0.0,1461.2
N003,RN,2025-11-12,45,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-11-12,45,Evening,8.0,20.0,1333.2479999999998
N014,RN,2025-11-12,45,Evening,8.0,20.0,1638.048
N020,RN,2025-11-12,45,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-11-12,45,Evening,8.0,20.0,1360.896
N001,SoSu,2025-11-12,45,Night,8.0,32.8125,1545.5125
N017,RN,2025-11-12,45,Night,8.0,32.8125,1777.03125
N023,RN,2025-11-12,45,Night,8.0,32.8125,1927.48125
N009,SoSu,2025-11-13,46,Day,8.0,0.0,1201.92
N010,RN,2025-11-13,46,Day,8.0,0.0,1600.4
N011,RN,2025-11-13,46,Day,8.0,0.0,1379.84
N012,RN,2025-11-13,46,Day,8.0,0.0,1397.12
N018,RN,2025-11-13,46,Day,8.0,0.0,1397.12
N019,RN,2025-11-13,46,Day,8.0,0.0,1537.28
N028,RN,2025-11-13,46,Day,8.0,0.0,1458.72
N030,RN,2025-11-13,46,Day,8.0,0.0,1461.2
N003,RN,2025-11-13,46,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-11-13,46,Evening,8.0,20.0,1333.2479999999998
N020,RN,2025-11-13,46,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-11-13,46,Evening,8.0,20.0,1564.128
N024,SoSu,2025-11-13,46,Evening,8.0,20.0,1360.896
N001,SoSu,2025-11-13,46,Night,8.0,32.8125,1545.5125
N017,RN,2025-11-13,46,Night,8.0,32.8125,1777.03125
N023,RN,2025-11-13,46,Night,8.0,32.8125,1927.48125
N010,RN,2025-11-14,47,Day,8.0,0.0,1600.4
N011,RN,2025-11-14,47,Day,8.0,0.0,1379.84
N012,RN,2025-11-14,47,Day,8.0,0.0,1397.12
N013,RN,2025-11-14,47,Day,8.0,0.0,1558.32
N018,RN,2025-11-14,47,Day,8.0,0.0,1397.12
N021,RN,2025-11-14,47,Day,8.0,0.0,1477.68
N026,RN,2025-11-14,47,Day,8.0,0.0,1632.0
N030,RN,2025-11-14,47,Day,8.0,0.0,1461.2
N005,SoSu,2025-11-14,47,Evening,8.0,20.0,1333.2479999999998
N009,SoSu,2025-11-14,47,Evening,8.0,20.0,1442.304
N014,RN,2025-11-14,47,Evening,8.0,20.0,1638.048
N016,RN,2025-11-14,47,Evening,8.0,20.0,1587.84
N020,RN,2025-11-14,47,Evening,8.0,20.0,1646.9759999999999
N019,RN,2025-11-14,47,Night,8.0,32.8125,2041.7
N024,SoSu,2025-11-14,47,Night,8.0,32.8125,1506.1999999999998
N028,RN,2025-11-14,47,Night,8.0,32.8125,1937.3625
N001,SoSu,2025-11-15,48,Day,8.0,47.0,1710.6096
N003,RN,2025-11-15,48,Day,8.0,47.0,2017.5456
N004,SoSu,2025-11-15,48,Day,8.0,47.0,1613.3544
N006,RN,2025-11-15,48,Day,8.0,47.0,1977.6791999999998
N015,RN,2025-11-15,48,Day,8.0,47.0,1948.7496
N017,RN,2025-11-15,48,Day,8.0,47.0,1966.86
N022,RN,2025-11-15,48,Day,8.0,47.0,1916.0568
N027,SoSu,2025-11-15,48,Day,8.0,47.0,1867.488
N005,SoSu,2025-11-15,48,Evening,8.0,47.0,1633.2287999999999
N009,SoSu,2025-11-15,48,Evening,8.0,47.0,1766.8224
N014,RN,2025-11-15,48,Evening,8.0,47.0,2006.6088
N016,RN,2025-11-15,48,Evening,8.0,47.0,1945.104
N020,RN,2025-11-15,48,Evening,8.0,47.0,2017.5456
N011,RN,2025-11-15,48,Night,8.0,47.0,2028.3647999999998
N012,RN,2025-11-15,48,Night,8.0,47.0,2053.7664
N029,RN,2025-11-15,48,Night,8.0,47.0,1901.5919999999999
N001,SoSu,2025-11-16,49,Day,8.0,47.0,1710.6096
N003,RN,2025-11-16,49,Day,8.0,47.0,2017.5456
N004,SoSu,2025-11-16,49,Day,8.0,47.0,1613.3544
N006,RN,2025-11-16,49,Day,8.0,47.0,1977.6791999999998
N007,RN,2025-11-16,49,Day,8.0,47.0,1937.8128
N015,RN,2025-11-16,49,Day,8.0,47.0,1948.7496
N022,RN,2025-11-16,49,Day,8.0,47.0,1916.0568
N024,SoSu,2025-11-16,49,Day,8.0,47.0,1667.0975999999998
N014,RN,2025-11-16,49,Evening,8.0,47.0,2006.6088
N016,RN,2025-11-16,49,Evening,8.0,47.0,1945.104
N017,RN,2025-11-16,49,Evening,8.0,47.0,1966.86
N020,RN,2025-11-16,49,Evening,8.0,47.0,2017.5456
N027,SoSu,2025-11-16,49,Evening,8.0,47.0,1867.488
N011,RN,2025-11-16,49,Night,8.0,47.0,2028.3647999999998
N018,RN,2025-11-16,49,Night,8.0,47.0,2053.7664
N029,RN,2025-11-16,49,Night,8.0,47.0,1901.5919999999999
N008,RN,2025-11-17,50,Day,8.0,0.0,1533.76
N009,SoSu,2025-11-17,50,Day,8.0,0.0,1201.92
N010,RN,2025-11-17,50,Day,8.0,0.0,1600.4
N012,RN,2025-11-17,50,Day,8.0,0.0,1397.12
N019,RN,2025-11-17,50,Day,8.0,0.0,1537.28
N021,RN,2025-11-17,50,Day,8.0,0.0,1477.68
N026,RN,2025-11-17,50,Day,8.0,0.0,1632.0
N030,RN,2025-11-17,50,Day,8.0,0.0,1461.2
N001,SoSu,2025-11-17,50,Evening,8.0,20.0,1396.416
N003,RN,2025-11-17,50,Evening,8.0,20.0,1646.9759999999999
N020,RN,2025-11-17,50,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-11-17,50,Evening,8.0,20.0,1564.128
N024,SoSu,2025-11-17,50,Evening,8.0,20.0,1360.896
N005,SoSu,2025-11-17,50,Night,8.0,32.8125,1475.6
N017,RN,2025-11-17,50,Night,8.0,32.8125,1777.03125
N023,RN,2025-11-17,50,Night,8.0,32.8125,1927.48125
N008,RN,2025-11-18,51,Day,8.0,0.0,1533.76
N010,RN,2025-11-18,51,Day,8.0,0.0,1600.4
N011,RN,2025-11-18,51,Day,8.0,0.0,1379.84
N018,RN,2025-11-18,51,Day,8.0,0.0,1397.12
N019,RN,2025-11-18,51,Day,8.0,0.0,1537.28
N021,RN,2025-11-18,51,Day,8.0,0.0,1477.68
N027,SoSu,2025-11-18,51,Day,8.0,0.0,1270.4
N030,RN,2025-11-18,51,Day,8.0,0.0,1461.2
N004,SoSu,2025-11-18,51,Evening,8.0,20.0,1317.024
N009,SoSu,2025-11-18,51,Evening,8.0,20.0,1442.304
N016,RN,2025-11-18,51,Evening,8.0,20.0,1587.84
N020,RN,2025-11-18,51,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-11-18,51,Evening,8.0,20.0,1564.128
N005,SoSu,2025-11-18,51,Night,8.0,32.8125,1475.6
N017,RN,2025-11-18,51,Night,8.0,32.8125,1777.03125
N023,RN,2025-11-18,51,Night,8.0,32.8125,1927.48125
N002,RN,2025-11-19,52,Day,8.0,0.0,1436.56
N008,RN,2025-11-19,52,Day,8.0,0.0,1533.76
N010,RN,2025-11-19,52,Day,8.0,0.0,1600.4
N012,RN,2025-11-19,52,Day,8.0,0.0,1397.12
N019,RN,2025-11-19,52,Day,8.0,0.0,1537.28
N025,RN,2025-11-19,52,Day,8.0,0.0,1463.6
N027,SoSu,2025-11-19,52,Day,8.0,0.0,1270.4
N030,RN,2025-11-19,52,Day,8.0,0.0,1461.2
N003,RN,2025-11-19,52,Evening,8.0,20.0,1646.9759999999999
N004,SoSu,2025-11-19,52,Evening,8.0,20.0,1317.024
N016,RN,2025-11-19,52,Evening,8.0,20.0,1587.84
N022,RN,2025-11-19,52,Evening,8.0,20.0,1564.128
N024,SoSu,2025-11-19,52,Evening,8.0,20.0,1360.896
N001,SoSu,2025-11-19,52,Night,8.0,32.8125,1545.5125
N017,RN,2025-11-19,52,Night,8.0,32.8125,1777.03125
N021,RN,2025-11-19,52,Night,8.0,32.8125,1962.54375
N008,RN,2025-11-20,53,Day,8.0,0.0,1533.76
N009,SoSu,2025-11-20,53,Day,8.0,0.0,1201.92
N010,RN,2025-11-20,53,Day,8.0,0.0,1600.4
N011,RN,2025-11-20,53,Day,8.0,0.0,1379.84
N013,RN,2025-11-20,53,Day,8.0,0.0,1558.32
N018,RN,2025-11-20,53,Day,8.0,0.0,1397.12
N020,RN,2025-11-20,53,Day,8.0,0.0,1372.48
N027,SoSu,2025-11-20,53,Day,8.0,0.0,1270.4
N003,RN,2025-11-20,53,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-11-20,53,Evening,8.0,20.0,1333.2479999999998
N016,RN,2025-11-20,53,Evening,8.0,20.0,1587.84
N022,RN,2025-11-20,53,Evening,8.0,20.0,1564.128
N024,SoSu,2025-11-20,53,Evening,8.0,20.0,1360.896
