nurse_id,role,date,day_index,shift_type,hours,premium_pct,cost_dkk
N005,SoSu,2025-01-25,27,Day,8.0,47.0,1633.2287999999999
N007,RN,2025-01-25,27,Day,8.0,47.0,1937.8128
N011,SoSu,2025-01-25,27,Day,8.0,47.0,1582.308
N012,SoSu,2025-01-25,27,Day,8.0,47.0,1602.0647999999999
N014,RN,2025-01-25,27,Day,8.0,47.0,2006.6088
N022,RN,2025-01-25,27,Day,8.0,47.0,1916.0568
N006,SoSu,2025-01-25,27,Evening,8.0,47.0,1542.7944
N015,SoSu,2025-01-25,27,Evening,8.0,47.0,1520.2152
N016,RN,2025-01-25,27,Evening,8.0,47.0,1945.104
N017,RN,2025-01-25,27,Evening,8.0,47.0,1966.86
N018,RN,2025-01-25,27,Evening,8.0,47.0,2053.7664
N004,SoSu,2025-01-25,27,Night,8.0,47.0,1613.3544
N019,RN,2025-01-25,27,Night,8.0,47.0,2259.8016
N029,RN,2025-01-25,27,Night,8.0,47.0,1901.5919999999999
N002,RN,2025-01-26,28,Day,8.0,47.0,2111.7432
N003,RN,2025-01-26,28,Day,8.0,47.0,2017.5456
N005,SoSu,2025-01-26,28,Day,8.0,47.0,1633.2287999999999
N007,RN,2025-01-26,28,Day,8.0,47.0,1937.8128
N011,SoSu,2025-01-26,28,Day,8.0,47.0,1582.308
N012,SoSu,2025-01-26,28,Day,8.0,47.0,1602.0647999999999
N014,RN,2025-01-26,28,Day,8.0,47.0,2006.6088
N022,RN,2025-01-26,28,Day,8.0,47.0,1916.0568
N006,SoSu,2025-01-26,28,Evening,8.0,47.0,1542.7944
N016,RN,2025-01-26,28,Evening,8.0,47.0,1945.104
N017,RN,2025-01-26,28,Evening,8.0,47.0,1966.86
N018,RN,2025-01-26,28,Evening,8.0,47.0,2053.7664
N020,SoSu,2025-01-26,28,Evening,8.0,47.0,1573.8408000000002
N004,SoSu,2025-01-26,28,Night,8.0,47.0,1613.3544
N023,RN,2025-01-26,28,Night,8.0,47.0,2133.3815999999997
N029,RN,2025-01-26,28,Night,8.0,47.0,1901.5919999999999
N008,SoSu,2025-01-27,29,Day,8.0,0.0,1196.48
N013,RN,2025-01-27,29,Day,8.0,0.0,1558.32
N019,RN,2025-01-27,29,Day,8.0,0.0,1537.28
N024,SoSu,2025-01-27,29,Day,8.0,0.0,1134.08
N025,RN,2025-01-27,29,Day,8.0,0.0,1463.6
N027,SoSu,2025-01-27,29,Day,8.0,0.0,1270.4
N028,RN,2025-01-27,29,Day,8.0,0.0,1458.72
N030,RN,2025-01-27,29,Day,8.0,0.0,1461.2
N003,RN,2025-01-27,29,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-01-27,29,Evening,8.0,20.0,1333.2479999999998
N011,SoSu,2025-01-27,29,Evening,8.0,20.0,1291.68
N017,RN,2025-01-27,29,Evening,8.0,20.0,1605.6
N018,RN,2025-01-27,29,Evening,8.0,20.0,1676.5439999999999
N016,RN,2025-01-27,29,Night,8.0,32.8125,1757.375
N020,SoSu,2025-01-27,29,Night,8.0,32.8125,1421.9437500000001
N021,RN,2025-01-27,29,Night,8.0,32.8125,1962.54375
N009,SoSu,2025-01-28,30,Day,8.0,0.0,1201.92
N010,RN,2025-01-28,30,Day,8.0,0.0,1600.4
N019,RN,2025-01-28,30,Day,8.0,0.0,1537.28
N024,SoSu,2025-01-28,30,Day,8.0,0.0,1134.08
N025,RN,2025-01-28,30,Day,8.0,0.0,1463.6
N027,SoSu,2025-01-28,30,Day,8.0,0.0,1270.4
N028,RN,2025-01-28,30,Day,8.0,0.0,1458.72
N030,RN,2025-01-28,30,Day,8.0,0.0,1461.2
N005,SoSu,2025-01-28,30,Evening,8.0,20.0,1333.2479999999998
N012,SoSu,2025-01-28,30,Evening,8.0,20.0,1307.8079999999998
N014,RN,2025-01-28,30,Evening,8.0,20.0,1638.048
N022,RN,2025-01-28,30,Evening,8.0,20.0,1564.128
N023,RN,2025-01-28,30,Evening,8.0,20.0,1741.5359999999998
N011,SoSu,2025-01-28,30,Night,8.0,32.8125,1429.5937500000002
N017,RN,2025-01-28,30,Night,8.0,32.8125,1777.03125
N021,RN,2025-01-28,30,Night,8.0,32.8125,1962.54375
N001,SoSu,2025-01-29,31,Day,8.0,0.0,1163.68
N008,SoSu,2025-01-29,31,Day,8.0,0.0,1196.48
N009,SoSu,2025-01-29,31,Day,8.0,0.0,1201.92
N010,RN,2025-01-29,31,Day,8.0,0.0,1600.4
N019,RN,2025-01-29,31,Day,8.0,0.0,1537.28
N025,RN,2025-01-29,31,Day,8.0,0.0,1463.6
N026,RN,2025-01-29,31,Day,8.0,0.0,1632.0
N030,RN,2025-01-29,31,Day,8.0,0.0,1461.2
N014,RN,2025-01-29,31,Evening,8.0,20.0,1638.048
N020,SoSu,2025-01-29,31,Evening,8.0,20.0,1284.768
N022,RN,2025-01-29,31,Evening,8.0,20.0,1564.128
N023,RN,2025-01-29,31,Evening,8.0,20.0,1741.5359999999998
N024,SoSu,2025-01-29,31,Evening,8.0,20.0,1360.896
N012,SoSu,2025-01-29,31,Night,8.0,32.8125,1447.44375
N018,RN,2025-01-29,31,Night,8.0,32.8125,1855.55
N021,RN,2025-01-29,31,Night,8.0,32.8125,1962.54375
N001,SoSu,2025-01-30,32,Day,8.0,0.0,1163.68
N009,SoSu,2025-01-30,32,Day,8.0,0.0,1201.92
N010,RN,2025-01-30,32,Day,8.0,0.0,1600.4
N013,RN,2025-01-30,32,Day,8.0,0.0,1558.32
N019,RN,2025-01-30,32,Day,8.0,0.0,1537.28
N026,RN,2025-01-30,32,Day,8.0,0.0,1632.0
N027,SoSu,2025-01-30,32,Day,8.0,0.0,1270.4
N030,RN,2025-01-30,32,Day,8.0,0.0,1461.2
N005,SoSu,2025-01-30,32,Evening,8.0,20.0,1333.2479999999998
N011,SoSu,2025-01-30,32,Evening,8.0,20.0,1291.68
N016,RN,2025-01-30,32,Evening,8.0,20.0,1587.84
N022,RN,2025-01-30,32,Evening,8.0,20.0,1564.128
N023,RN,2025-01-30,32,Evening,8.0,20.0,1741.5359999999998
N003,RN,2025-01-30,32,Night,8.0,32.8125,1822.825
N017,RN,2025-01-30,32,Night,8.0,32.8125,1777.03125
N024,SoSu,2025-01-30,32,Night,8.0,32.8125,1506.1999999999998
N001,SoSu,2025-01-31,33,Day,8.0,0.0,1163.68
N009,SoSu,2025-01-31,33,Day,8.0,0.0,1201.92
N010,RN,2025-01-31,33,Day,8.0,0.0,1600.4
N019,RN,2025-01-31,33,Day,8.0,0.0,1537.28
N021,RN,2025-01-31,33,Day,8.0,0.0,1477.68
N025,RN,2025-01-31,33,Day,8.0,0.0,1463.6
N027,SoSu,2025-01-31,33,Day,8.0,0.0,1270.4
N028,RN,2025-01-31,33,Day,8.0,0.0,1458.72
N002,RN,2025-01-31,33,Evening,8.0,20.0,1723.8719999999998
N012,SoSu,2025-01-31,33,Evening,8.0,20.0,1307.8079999999998
N016,RN,2025-01-31,33,Evening,8.0,20.0,1587.84
N020,SoSu,2025-01-31,33,Evening,8.0,20.0,1284.768
N022,RN,2025-01-31,33,Evening,8.0,20.0,1564.128
N013,RN,2025-01-31,33,Night,8.0,32.8125,2069.6437499999997
N024,SoSu,2025-01-31,33,Night,8.0,32.8125,1506.1999999999998
N030,RN,2025-01-31,33,Night,8.0,32.8125,1940.65625
N003,RN,2025-02-01,34,Day,8.0,47.0,2017.5456
N005,SoSu,2025-02-01,34,Day,8.0,47.0,1633.2287999999999
N006,SoSu,2025-02-01,34,Day,8.0,47.0,1542.7944
N007,RN,2025-02-01,34,Day,8.0,47.0,1937.8128
N011,SoSu,2025-02-01,34,Day,8.0,47.0,1582.308
N014,RN,2025-02-01,34,Day,8.0,47.0,2006.6088
N017,RN,2025-02-01,34,Day,8.0,47.0,1966.86
N029,RN,2025-02-01,34,Day,8.0,47.0,1901.5919999999999
N012,SoSu,2025-02-01,34,Evening,8.0,47.0,1602.0647999999999
N018,RN,2025-02-01,34,Evening,8.0,47.0,2053.7664
N020,SoSu,2025-02-01,34,Evening,8.0,47.0,1573.8408000000002
N022,RN,2025-02-01,34,Evening,8.0,47.0,1916.0568
N023,RN,2025-02-01,34,Evening,8.0,47.0,2133.3815999999997
N004,SoSu,2025-02-01,34,Night,8.0,47.0,1613.3544
N019,RN,2025-02-01,34,Night,8.0,47.0,2259.8016
N030,RN,2025-02-01,34,Night,8.0,47.0,2147.964
N002,RN,2025-02-02,35,Day,8.0,47.0,2111.7432
N003,RN,2025-02-02,35,Day,8.0,47.0,2017.5456
N005,SoSu,2025-02-02,35,Day,8.0,47.0,1633.2287999999999
N011,SoSu,2025-02-02,35,Day,8.0,47.0,1582.308
N014,RN,2025-02-02,35,Day,8.0,47.0,2006.6088
N015,SoSu,2025-02-02,35,Day,8.0,47.0,1520.2152
N017,RN,2025-02-02,35,Day,8.0,47.0,1966.86
N029,RN,2025-02-02,35,Day,8.0,47.0,1901.5919999999999
N012,SoSu,2025-02-02,35,Evening,8.0,47.0,1602.0647999999999
N016,RN,2025-02-02,35,Evening,8.0,47.0,1945.104
N018,RN,2025-02-02,35,Evening,8.0,47.0,2053.7664
N020,SoSu,2025-02-02,35,Evening,8.0,47.0,1573.8408000000002
N022,RN,2025-02-02,35,Evening,8.0,47.0,1916.0568
N004,SoSu,2025-02-02,35,Night,8.0,47.0,1613.3544
N023,RN,2025-02-02,35,Night,8.0,47.0,2133.3815999999997
N028,RN,2025-02-02,35,Night,8.0,47.0,2144.3184
N001,SoSu,2025-02-03,36,Day,8.0,0.0,1163.68
N009,SoSu,2025-02-03,36,Day,8.0,0.0,1201.92
N013,RN,2025-02-03,36,Day,8.0,0.0,1558.32
N019,RN,2025-02-03,36,Day,8.0,0.0,1537.28
N025,RN,2025-02-03,36,Day,8.0,0.0,1463.6
N026,RN,2025-02-03,36,Day,8.0,0.0,1632.0
N027,SoSu,2025-02-03,36,Day,8.0,0.0,1270.4
N030,RN,2025-02-03,36,Day,8.0,0.0,1461.2
N002,RN,2025-02-03,36,Evening,8.0,20.0,1723.8719999999998
N005,SoSu,2025-02-03,36,Evening,8.0,20.0,1333.2479999999998
N011,SoSu,2025-02-03,36,Evening,8.0,20.0,1291.68
N014,RN,2025-02-03,36,Evening,8.0,20.0,1638.048
N017,RN,2025-02-03,36,Evening,8.0,20.0,1605.6
N018,RN,2025-02-03,36,Night,8.0,32.8125,1855.55
N022,RN,2025-02-03,36,Night,8.0,32.8125,1731.1312500000001
N024,SoSu,2025-02-03,36,Night,8.0,32.8125,1506.1999999999998
N001,SoSu,2025-02-04,37,Day,8.0,0.0,1163.68
N009,SoSu,2025-02-04,37,Day,8.0,0.0,1201.92
N019,RN,2025-02-04,37,Day,8.0,0.0,1537.28
N021,RN,2025-02-04,37,Day,8.0,0.0,1477.68
N023,RN,2025-02-04,37,Day,8.0,0.0,1451.28
N025,RN,2025-02-04,37,Day,8.0,0.0,1463.6
N027,SoSu,2025-02-04,37,Day,8.0,0.0,1270.4
N030,RN,2025-02-04,37,Day,8.0,0.0,1461.2
N002,RN,2025-02-04,37,Evening,8.0,20.0,1723.8719999999998
N004,SoSu,2025-02-04,37,Evening,8.0,20.0,1317.024
N016,RN,2025-02-04,37,Evening,8.0,20.0,1587.84
N017,RN,2025-02-04,37,Evening,8.0,20.0,1605.6
N020,SoSu,2025-02-04,37,Evening,8.0,20.0,1284.768
N003,RN,2025-02-04,37,Night,8.0,32.8125,1822.825
N012,SoSu,2025-02-04,37,Night,8.0,32.8125,1447.44375
N022,RN,2025-02-04,37,Night,8.0,32.8125,1731.1312500000001
N001,SoSu,2025-02-05,38,Day,8.0,0.0,1163.68
N009,SoSu,2025-02-05,38,Day,8.0,0.0,1201.92
N010,RN,2025-02-05,38,Day,8.0,0.0,1600.4
N013,RN,2025-02-05,38,Day,8.0,0.0,1558.32
N019,RN,2025-02-05,38,Day,8.0,0.0,1537.28
N021,RN,2025-02-05,38,Day,8.0,0.0,1477.68
N026,RN,2025-02-05,38,Day,8.0,0.0,1632.0
N027,SoSu,2025-02-05,38,Day,8.0,0.0,1270.4
N014,RN,2025-02-05,38,Evening,8.0,20.0,1638.048
N016,RN,2025-02-05,38,Evening,8.0,20.0,1587.84
N017,RN,2025-02-05,38,Evening,8.0,20.0,1605.6
N020,SoSu,2025-02-05,38,Evening,8.0,20.0,1284.768
N024,SoSu,2025-02-05,38,Evening,8.0,20.0,1360.896
N012,SoSu,2025-02-05,38,Night,8.0,32.8125,1447.44375
N022,RN,2025-02-05,38,Night,8.0,32.8125,1731.1312500000001
N029,RN,2025-02-05,38,Night,8.0,32.8125,1718.0624999999998
N001,SoSu,2025-02-06,39,Day,8.0,0.0,1163.68
N009,SoSu,2025-02-06,39,Day,8.0,0.0,1201.92
N013,RN,2025-02-06,39,Day,8.0,0.0,1558.32
N019,RN,2025-02-06,39,Day,8.0,0.0,1537.28
N021,RN,2025-02-06,39,Day,8.0,0.0,1477.68
N025,RN,2025-02-06,39,Day,8.0,0.0,1463.6
N027,SoSu,2025-02-06,39,Day,8.0,0.0,1270.4
N030,RN,2025-02-06,39,Day,8.0,0.0,1461.2
N003,RN,2025-02-06,39,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-02-06,39,Evening,8.0,20.0,1333.2479999999998
N016,RN,2025-02-06,39,Evening,8.0,20.0,1587.84
N017,RN,2025-02-06,39,Evening,8.0,20.0,1605.6
N024,SoSu,2025-02-06,39,Evening,8.0,20.0,1360.896
N010,RN,2025-02-06,39,Night,8.0,32.8125,2125.53125
N020,SoSu,2025-02-06,39,Night,8.0,32.8125,1421.9437500000001
N022,RN,2025-02-06,39,Night,8.0,32.8125,1731.1312500000001
N001,SoSu,2025-02-07,40,Day,8.0,0.0,1163.68
N008,SoSu,2025-02-07,40,Day,8.0,0.0,1196.48
N019,RN,2025-02-07,40,Day,8.0,0.0,1537.28
N021,RN,2025-02-07,40,Day,8.0,0.0,1477.68
N025,RN,2025-02-07,40,Day,8.0,0.0,1463.6
N027,SoSu,2025-02-07,40,Day,8.0,0.0,1270.4
N028,RN,2025-02-07,40,Day,8.0,0.0,1458.72
N030,RN,2025-02-07,40,Day,8.0,0.0,1461.2
N003,RN,2025-02-07,40,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-02-07,40,Evening,8.0,20.0,1333.2479999999998
N018,RN,2025-02-07,40,Evening,8.0,20.0,1676.5439999999999
N023,RN,2025-02-07,40,Evening,8.0,20.0,1741.5359999999998
N024,SoSu,2025-02-07,40,Evening,8.0,20.0,1360.896
N009,SoSu,2025-02-07,40,Night,8.0,32.8125,1596.3000000000002
N010,RN,2025-02-07,40,Night,8.0,32.8125,2125.53125
N013,RN,2025-02-07,40,Night,8.0,32.8125,2069.6437499999997
N004,SoSu,2025-02-08,41,Day,8.0,47.0,1613.3544
N011,SoSu,2025-02-08,41,Day,8.0,47.0,1582.308
N014,RN,2025-02-08,41,Day,8.0,47.0,2006.6088
N016,RN,2025-02-08,41,Day,8.0,47.0,1945.104
N017,RN,2025-02-08,41,Day,8.0,47.0,1966.86
N020,SoSu,2025-02-08,41,Day,8.0,47.0,1573.8408000000002
N022,RN,2025-02-08,41,Day,8.0,47.0,1916.0568
N029,RN,2025-02-08,41,Day,8.0,47.0,1901.5919999999999
N003,RN,2025-02-08,41,Evening,8.0,47.0,2017.5456
N006,SoSu,2025-02-08,41,Evening,8.0,47.0,1542.7944
N007,RN,2025-02-08,41,Evening,8.0,47.0,1937.8128
N012,SoSu,2025-02-08,41,Evening,8.0,47.0,1602.0647999999999
N018,RN,2025-02-08,41,Evening,8.0,47.0,2053.7664
N005,SoSu,2025-02-08,41,Night,8.0,47.0,1633.2287999999999
N023,RN,2025-02-08,41,Night,8.0,47.0,2133.3815999999997
N030,RN,2025-02-08,41,Night,8.0,47.0,2147.964
N004,SoSu,2025-02-09,42,Day,8.0,47.0,1613.3544
N011,SoSu,2025-02-09,42,Day,8.0,47.0,1582.308
N014,RN,2025-02-09,42,Day,8.0,47.0,2006.6088
N016,RN,2025-02-09,42,Day,8.0,47.0,1945.104
N017,RN,2025-02-09,42,Day,8.0,47.0,1966.86
N020,SoSu,2025-02-09,42,Day,8.0,47.0,1573.8408000000002
N022,RN,2025-02-09,42,Day,8.0,47.0,1916.0568
N029,RN,2025-02-09,42,Day,8.0,47.0,1901.5919999999999
N003,RN,2025-02-09,42,Evening,8.0,47.0,2017.5456
N007,RN,2025-02-09,42,Evening,8.0,47.0,1937.8128
N012,SoSu,2025-02-09,42,Evening,8.0,47.0,1602.0647999999999
N015,SoSu,2025-02-09,42,Evening,8.0,47.0,1520.2152
N018,RN,2025-02-09,42,Evening,8.0,47.0,2053.7664
N005,SoSu,2025-02-09,42,Night,8.0,47.0,1633.2287999999999
N019,RN,2025-02-09,42,Night,8.0,47.0,2259.8016
N030,RN,2025-02-09,42,Night,8.0,47.0,2147.964
N009,SoSu,2025-02-10,43,Day,8.0,0.0,1201.92
N013,RN,2025-02-10,43,Day,8.0,0.0,1558.32
N021,RN,2025-02-10,43,Day,8.0,0.0,1477.68
N024,SoSu,2025-02-10,43,Day,8.0,0.0,1134.08
N025,RN,2025-02-10,43,Day,8.0,0.0,1463.6
N026,RN,2025-02-10,43,Day,8.0,0.0,1632.0
N027,SoSu,2025-02-10,43,Day,8.0,0.0,1270.4
N028,RN,2025-02-10,43,Day,8.0,0.0,1458.72
N011,SoSu,2025-02-10,43,Evening,8.0,20.0,1291.68
N012,SoSu,2025-02-10,43,Evening,8.0,20.0,1307.8079999999998
N014,RN,2025-02-10,43,Evening,8.0,20.0,1638.048
N016,RN,2025-02-10,43,Evening,8.0,20.0,1587.84
N017,RN,2025-02-10,43,Evening,8.0,20.0,1605.6
N001,SoSu,2025-02-10,43,Night,8.0,32.8125,1545.5125
N003,RN,2025-02-10,43,Night,8.0,32.8125,1822.825
N018,RN,2025-02-10,43,Night,8.0,32.8125,1855.55
N008,SoSu,2025-02-11,44,Day,8.0,0.0,1196.48
N009,SoSu,2025-02-11,44,Day,8.0,0.0,1201.92
N010,RN,2025-02-11,44,Day,8.0,0.0,1600.4
N019,RN,2025-02-11,44,Day,8.0,0.0,1537.28
N021,RN,2025-02-11,44,Day,8.0,0.0,1477.68
N024,SoSu,2025-02-11,44,Day,8.0,0.0,1134.08
N025,RN,2025-02-11,44,Day,8.0,0.0,1463.6
N030,RN,2025-02-11,44,Day,8.0,0.0,1461.2
N005,SoSu,2025-02-11,44,Evening,8.0,20.0,1333.2479999999998
N012,SoSu,2025-02-11,44,Evening,8.0,20.0,1307.8079999999998
N016,RN,2025-02-11,44,Evening,8.0,20.0,1587.84
N017,RN,2025-02-11,44,Evening,8.0,20.0,1605.6
N023,RN,2025-02-11,44,Evening,8.0,20.0,1741.5359999999998
N003,RN,2025-02-11,44,Night,8.0,32.8125,1822.825
N011,SoSu,2025-02-11,44,Night,8.0,32.8125,1429.5937500000002
N018,RN,2025-02-11,44,Night,8.0,32.8125,1855.55
N001,SoSu,2025-02-12,45,Day,8.0,0.0,1163.68
N008,SoSu,2025-02-12,45,Day,8.0,0.0,1196.48
N009,SoSu,2025-02-12,45,Day,8.0,0.0,1201.92
N010,RN,2025-02-12,45,Day,8.0,0.0,1600.4
N021,RN,2025-02-12,45,Day,8.0,0.0,1477.68
N025,RN,2025-02-12,45,Day,8.0,0.0,1463.6
N028,RN,2025-02-12,45,Day,8.0,0.0,1458.72
N030,RN,2025-02-12,45,Day,8.0,0.0,1461.2
N016,RN,2025-02-12,45,Evening,8.0,20.0,1587.84
N017,RN,2025-02-12,45,Evening,8.0,20.0,1605.6
N020,SoSu,2025-02-12,45,Evening,8.0,20.0,1284.768
N023,RN,2025-02-12,45,Evening,8.0,20.0,1741.5359999999998
N024,SoSu,2025-02-12,45,Evening,8.0,20.0,1360.896
N011,SoSu,2025-02-12,45,Night,8.0,32.8125,1429.5937500000002
N018,RN,2025-02-12,45,Night,8.0,32.8125,1855.55
N022,RN,2025-02-12,45,Night,8.0,32.8125,1731.1312500000001
N001,SoSu,2025-02-13,46,Day,8.0,0.0,1163.68
N008,SoSu,2025-02-13,46,Day,8.0,0.0,1196.48
N013,RN,2025-02-13,46,Day,8.0,0.0,1558.32
N019,RN,2025-02-13,46,Day,8.0,0.0,1537.28
N021,RN,2025-02-13,46,Day,8.0,0.0,1477.68
N027,SoSu,2025-02-13,46,Day,8.0,0.0,1270.4
N028,RN,2025-02-13,46,Day,8.0,0.0,1458.72
N030,RN,2025-02-13,46,Day,8.0,0.0,1461.2
N007,RN,2025-02-13,46,Evening,8.0,20.0,1581.888
N014,RN,2025-02-13,46,Evening,8.0,20.0,1638.048
N017,RN,2025-02-13,46,Evening,8.0,20.0,1605.6
N020,SoSu,2025-02-13,46,Evening,8.0,20.0,1284.768
N024,SoSu,2025-02-13,46,Evening,8.0,20.0,1360.896
N012,SoSu,2025-02-13,46,Night,8.0,32.8125,1447.44375
N022,RN,2025-02-13,46,Night,8.0,32.8125,1731.1312500000001
N029,RN,2025-02-13,46,Night,8.0,32.8125,1718.0624999999998
N001,SoSu,2025-02-14,47,Day,8.0,0.0,1163.68
N002,RN,2025-02-14,47,Day,8.0,0.0,1436.56
N008,SoSu,2025-02-14,47,Day,8.0,0.0,1196.48
N010,RN,2025-02-14,47,Day,8.0,0.0,1600.4
N023,RN,2025-02-14,47,Day,8.0,0.0,1451.28
N026,RN,2025-02-14,47,Day,8.0,0.0,1632.0
N027,SoSu,2025-02-14,47,Day,8.0,0.0,1270.4
N030,RN,2025-02-14,47,Day,8.0,0.0,1461.2
N004,SoSu,2025-02-14,47,Evening,8.0,20.0,1317.024
N007,RN,2025-02-14,47,Evening,8.0,20.0,1581.888
N011,SoSu,2025-02-14,47,Evening,8.0,20.0,1291.68
N017,RN,2025-02-14,47,Evening,8.0,20.0,1605.6
N018,RN,2025-02-14,47,Evening,8.0,20.0,1676.5439999999999
N009,SoSu,2025-02-14,47,Night,8.0,32.8125,1596.3000000000002
N013,RN,2025-02-14,47,Night,8.0,32.8125,2069.6437499999997
N021,RN,2025-02-14,47,Night,8.0,32.8125,1962.54375
N002,RN,2025-02-15,48,Day,8.0,47.0,2111.7432
N012,SoSu,2025-02-15,48,Day,8.0,47.0,1602.0647999999999
N015,SoSu,2025-02-15,48,Day,8.0,47.0,1520.2152
N016,RN,2025-02-15,48,Day,8.0,47.0,1945.104
N020,SoSu,2025-02-15,48,Day,8.0,47.0,1573.8408000000002
N022,RN,2025-02-15,48,Day,8.0,47.0,1916.0568
N028,RN,2025-02-15,48,Day,8.0,47.0,2144.3184
N029,RN,2025-02-15,48,Day,8.0,47.0,1901.5919999999999
N003,RN,2025-02-15,48,Evening,8.0,47.0,2017.5456
N006,SoSu,2025-02-15,48,Evening,8.0,47.0,1542.7944
N011,SoSu,2025-02-15,48,Evening,8.0,47.0,1582.308
N017,RN,2025-02-15,48,Evening,8.0,47.0,1966.86
N018,RN,2025-02-15,48,Evening,8.0,47.0,2053.7664
N019,RN,2025-02-15,48,Night,8.0,47.0,2259.8016
N024,SoSu,2025-02-15,48,Night,8.0,47.0,1667.0975999999998
N030,RN,2025-02-15,48,Night,8.0,47.0,2147.964
N007,RN,2025-02-16,49,Day,8.0,47.0,1937.8128
N012,SoSu,2025-02-16,49,Day,8.0,47.0,1602.0647999999999
N015,SoSu,2025-02-16,49,Day,8.0,47.0,1520.2152
N016,RN,2025-02-16,49,Day,8.0,47.0,1945.104
N020,SoSu,2025-02-16,49,Day,8.0,47.0,1573.8408000000002
N023,RN,2025-02-16,49,Day,8.0,47.0,2133.3815999999997
N025,RN,2025-02-16,49,Day,8.0,47.0,2151.4919999999997
N029,RN,2025-02-16,49,Day,8.0,47.0,1901.5919999999999
N002,RN,2025-02-16,49,Evening,8.0,47.0,2111.7432
N004,SoSu,2025-02-16,49,Evening,8.0,47.0,1613.3544
N011,SoSu,2025-02-16,49,Evening,8.0,47.0,1582.308
N018,RN,2025-02-16,49,Evening,8.0,47.0,2053.7664
N022,RN,2025-02-16,49,Evening,8.0,47.0,1916.0568
N009,SoSu,2025-02-16,49,Night,8.0,47.0,1766.8224
N028,RN,2025-02-16,49,Night,8.0,47.0,2144.3184
N030,RN,2025-02-16,49,Night,8.0,47.0,2147.964
N001,SoSu,2025-02-17,50,Day,8.0,0.0,1163.68
N008,SoSu,2025-02-17,50,Day,8.0,0.0,1196.48
N010,RN,2025-02-17,50,Day,8.0,0.0,1600.4
N013,RN,2025-02-17,50,Day,8.0,0.0,1558.32
N019,RN,2025-02-17,50,Day,8.0,0.0,1537.28
N021,RN,2025-02-17,50,Day,8.0,0.0,1477.68
N025,RN,2025-02-17,50,Day,8.0,0.0,1463.6
N027,SoSu,2025-02-17,50,Day,8.0,0.0,1270.4
N002,RN,2025-02-17,50,Evening,8.0,20.0,1723.8719999999998
N007,RN,2025-02-17,50,Evening,8.0,20.0,1581.888
N011,SoSu,2025-02-17,50,Evening,8.0,20.0,1291.68
N017,RN,2025-02-17,50,Evening,8.0,20.0,1605.6
N024,SoSu,2025-02-17,50,Evening,8.0,20.0,1360.896
N003,RN,2025-02-17,50,Night,8.0,32.8125,1822.825
N020,SoSu,2025-02-17,50,Night,8.0,32.8125,1421.9437500000001
N022,RN,2025-02-17,50,Night,8.0,32.8125,1731.1312500000001
N001,SoSu,2025-02-18,51,Day,8.0,0.0,1163.68
N008,SoSu,2025-02-18,51,Day,8.0,0.0,1196.48
N010,RN,2025-02-18,51,Day,8.0,0.0,1600.4
N019,RN,2025-02-18,51,Day,8.0,0.0,1537.28
N021,RN,2025-02-18,51,Day,8.0,0.0,1477.68
N025,RN,2025-02-18,51,Day,8.0,0.0,1463.6
N027,SoSu,2025-02-18,51,Day,8.0,0.0,1270.4
N030,RN,2025-02-18,51,Day,8.0,0.0,1461.2
N011,SoSu,2025-02-18,51,Evening,8.0,20.0,1291.68
N012,SoSu,2025-02-18,51,Evening,8.0,20.0,1307.8079999999998
N017,RN,2025-02-18,51,Evening,8.0,20.0,1605.6
N018,RN,2025-02-18,51,Evening,8.0,20.0,1676.5439999999999
N023,RN,2025-02-18,51,Evening,8.0,20.0,1741.5359999999998
N016,RN,2025-02-18,51,Night,8.0,32.8125,1757.375
N020,SoSu,2025-02-18,51,Night,8.0,32.8125,1421.9437500000001
N022,RN,2025-02-18,51,Night,8.0,32.8125,1731.1312500000001
N001,SoSu,2025-02-19,52,Day,8.0,0.0,1163.68
N008,SoSu,2025-02-19,52,Day,8.0,0.0,1196.48
N009,SoSu,2025-02-19,52,Day,8.0,0.0,1201.92
N010,RN,2025-02-19,52,Day,8.0,0.0,1600.4
N021,RN,2025-02-19,52,Day,8.0,0.0,1477.68
N026,RN,2025-02-19,52,Day,8.0,0.0,1632.0
N028,RN,2025-02-19,52,Day,8.0,0.0,1458.72
N030,RN,2025-02-19,52,Day,8.0,0.0,1461.2
N003,RN,2025-02-19,52,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-02-19,52,Evening,8.0,20.0,1333.2479999999998
N007,RN,2025-02-19,52,Evening,8.0,20.0,1581.888
N011,SoSu,2025-02-19,52,Evening,8.0,20.0,1291.68
N018,RN,2025-02-19,52,Evening,8.0,20.0,1676.5439999999999
N017,RN,2025-02-19,52,Night,8.0,32.8125,1777.03125
N020,SoSu,2025-02-19,52,Night,8.0,32.8125,1421.9437500000001
N029,RN,2025-02-19,52,Night,8.0,32.8125,1718.0624999999998
N001,SoSu,2025-02-20,53,Day,8.0,0.0,1163.68
N009,SoSu,2025-02-20,53,Day,8.0,0.0,1201.92
N013,RN,2025-02-20,53,Day,8.0,0.0,1558.32
N019,RN,2025-02-20,53,Day,8.0,0.0,1537.28
N021,RN,2025-02-20,53,Day,8.0,0.0,1477.68
